Date,Treatment,Plot,Position,Species name,E,A,Ca,Ci,Pci,gsw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Fs,Fm',PhiPS2,ETR,Fv'/Fm',PhiCO2,NPQ,Qin,Qabs,alpha,convert,S,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Fan_speed,State
1/21/20,control,58,11,INGLAU,0.001045976,4.690666503,392.351,319.5121373,31.03521301,0.117867562,0.069509079,82.03077485,25.60046192,24.5957,3.103837069,69.32929495,2.206893785,3.183205291,0.896943283,-46.12753007,21.2711245,4.813266592,61.98763587,2117.938846,2418.7,0.124348267,26.18833768,0.634489602,0.011555297,0.46802828,500.026,421.2095315,0.842375259,0.194750519,6,392.351,400.004,22.7203,21.1867,399.926,96.9331,0.200027,25.0186,24.5957,3000,5-May
1/21/20,control,58,14,MANBID,0.000386779,2.822590209,397.846,273.1022981,26.52660209,0.038435453,0.023667284,81.9841183,25.80865107,24.8794,3.156887206,69.00523145,2.189713238,3.173256857,0.967173968,-17.05695754,5.692757438,0.987931339,71.60784953,1460.784231,1547.45,0.056005538,11.7880792,0.643542602,0.007124469,1.294562021,499.73,420.961201,0.842377286,0.194754571,3,397.846,400.078,22.544,22.2605,400.063,96.9307,0.199944,24.9661,24.8794,3000,5-May
1/21/20,control,58,16,GUAGUI,0.000375822,1.761720543,397.167,318.5559798,30.93996201,0.039373309,0.024121461,82.00516896,26.06827849,24.7566,3.133827892,69.5284325,2.211017246,3.180018831,0.922810646,-16.57373643,12.24746879,2.792786439,80.47168776,1624.226154,1722.58,0.057096823,12.0210898,0.648248557,0.004603086,1.061280173,499.869,421.0773586,0.84237542,0.194750839,6,397.167,400.034,22.7645,22.2135,399.927,96.9256,0.200067,25.0018,24.7566,2970,5-May
1/21/20,control,55,4,INGLAU,0.001483973,4.692692434,392.06,337.2475296,32.76169576,0.165690293,0.095486096,82.07229189,25.23083249,24.7557,3.133659435,69.48374758,2.204069549,3.172064872,0.929589887,-65.4432127,10.19591426,2.32416213,29.14915558,2114.517308,2425.07,0.128059269,26.98353887,0.653123415,0.011554261,0.464172168,500.279,421.4226586,0.842375272,0.194750544,6,392.06,399.969,22.6886,20.5139,400.139,96.9442,0.200161,24.9598,24.7557,2970,5-May
1/21/20,control,55,6,MANBID,0.000186878,2.084996679,397.773,190.7422709,18.52751511,0.016654392,0.010336567,82.02171567,26.06605459,25.514,3.278430856,69.33329607,2.210628527,3.188408243,1.067802329,-8.241315963,-28.51097236,-5.35198854,39.91743881,1341.67,1394.54,0.037912143,7.983470576,0.636281498,0.005369814,1.54615859,499.962,421.1563858,0.842376792,0.194753584,4.2,397.773,400.042,22.7586,22.5667,399.7,96.9339,0.199866,25.046,25.514,3000,5-May
1/21/20,control,55,8,TETBAL,0.000780404,2.897080422,395.4,330.6922981,32.12176926,0.081914306,0.049150301,82.03469453,25.75677122,24.8709,3.155286318,69.62002764,2.211713515,3.176835159,0.943572802,-34.41580949,5.739094113,1.300217648,54.6581968,1812.491923,1942.85,0.067096316,14.13140578,0.626280979,0.007296806,0.82758319,500.047,421.2274739,0.842375764,0.194751529,6,395.4,400.207,22.7695,21.6259,400.123,96.9347,0.200218,24.985,24.8709,3000,5-Apr
1/21/20,control,55,9,PREMON,0.000171784,3.529171897,398.949,24.5515681,2.384896925,0.015323232,0.009523429,82.01077689,25.99073004,25.4483,3.265660599,68.89525975,2.200356732,3.193770864,1.065303867,-7.575679671,-26.11285997,-4.27735239,44.04488486,533.2593846,546.052,0.023427467,4.932732552,0.629119571,0.008799922,5.502530894,499.904,421.1067705,0.842375277,0.194750554,1.2,398.949,400.029,22.6518,22.6014,399.745,96.9387,0.199573,25.0742,25.4483,3030,5-May
1/21/20,control,55,12,PREMON,0.000452354,1.142967834,398.288,348.9863016,33.89414115,0.043396113,0.026611333,81.99202605,25.87051363,25.2395,3.225363738,69.90223967,2.219289004,3.174846778,1.006074735,-19.9487925,-15.32835867,-3.025235117,43.68963977,1224.920385,1273.42,0.038086111,8.01722972,0.601890971,0.00313417,1.788333778,499.783,421.0054281,0.842376448,0.194752895,4.8,398.288,399.876,22.8506,22.3201,399.94,96.9217,0.199995,24.9745,25.2395,3000,5-May
1/21/20,control,55,14,GUAGUI,0.00048919,3.070061602,395.077,284.1856775,27.60078794,0.047822429,0.02918358,82.03183086,25.98881604,25.1885,3.215587391,69.84192393,2.222655264,3.182408415,0.992932127,-21.57327293,-8.8165275,-1.987411163,49.65461926,1906.477692,2073.58,0.080586381,16.97198978,0.597131531,0.007707743,0.712362195,500.029,421.2123586,0.842375859,0.194751719,6,395.077,399.97,22.8851,22.1684,400.163,96.9223,0.200075,25.0144,25.1885,3030,5-Apr
1/21/20,control,55,15,INGLAU,0.001287097,4.157993815,394.448,339.3105217,32.95704707,0.142827891,0.083975604,82.05292948,25.36242891,24.7668,3.13573762,69.8930118,2.222001472,3.179146834,0.913736148,-56.76097933,13.3277679,2.624290898,41.24400895,1715.559615,1951.89,0.121077717,25.50610895,0.666436121,0.010288022,0.819118905,500.154,421.3179705,0.842376489,0.194752978,4.8,394.448,400.048,22.8767,21.3672,399.916,96.9294,0.200058,24.9972,24.7668,3000,5-May
1/21/20,control,55,16,GUAGUI,0.000616195,2.505807174,395.889,327.0655605,31.7698308,0.065547403,0.039645617,82.03227837,25.88078126,24.7856,3.139260176,69.75007519,2.216730281,3.178104503,0.922529896,-27.17420771,10.36667295,2.34766737,67.57241097,1619.535385,1752.82,0.076040104,16.01461099,0.550199108,0.006368109,1.025718556,500.032,421.214862,0.842375812,0.194751624,6,395.889,400.015,22.8209,21.9174,399.867,96.9359,0.200071,24.9917,24.7856,3000,5-Apr
1/21/20,control,57,1,PREMON,0.000764512,1.430293938,399.377,360.3161117,34.99695265,0.072375719,0.044051511,82.00115692,25.52936195,25.3593,3.248430788,70.11921956,2.220065439,3.166129704,1.02836535,-33.71497626,-29.71170805,-4.920972499,13.65350012,637.0732692,642.622,0.008634517,1.817809153,0.623604545,0.003816185,4.525363277,499.844,421.0563467,0.842375515,0.194751029,1.5,399.377,400.028,22.857,22.5768,399.913,96.9286,0.19987,24.9284,25.3593,3000,5-May
1/21/20,control,57,2,SCHMOR,0.001096694,1.186649956,397.47,373.1929637,36.2457262,0.112093998,0.066286544,82.05119354,25.55198759,25.0881,3.19641704,69.51970138,2.211293218,3.180815185,0.985123822,-48.36422315,-4.129200623,-0.936686583,28.62108318,1398.669615,1445.46,0.032370584,6.818919483,0.582679562,0.003235637,1.456463686,500.136,421.3034553,0.842377784,0.194755568,6,397.47,399.904,22.7679,21.1602,399.972,96.9234,0.199884,25.006,25.0881,3000,5-Apr
1/21/20,control,57,3,SCHMOR,0.000881682,1.59579465,397.03,360.7506189,35.03663078,0.08895803,0.053194276,82.03589062,25.68445699,25.1527,3.208740255,69.9974283,2.223702912,3.176835159,0.985037343,-38.88217537,-8.434313056,-1.913724973,32.80567722,1631.732692,1707.48,0.044362047,9.343454808,0.58097313,0.004207446,1.079508984,500.058,421.2364162,0.842375117,0.194750234,6,397.03,399.948,22.8961,21.6042,400.106,96.9214,0.200071,24.985,25.1527,3000,5-Apr
1/21/20,control,57,5,TETBAL,0.000547577,1.88513291,396.844,334.1969792,32.45698169,0.054730958,0.033286233,82.0192995,25.98496524,25.0059,3.180796222,69.14867271,2.205569932,3.189605592,0.97522629,-24.14812525,2.349675068,0.529286294,60.75013561,2183.383846,2285.9,0.044847173,9.443553942,0.599151319,0.004895401,0.553313793,499.947,421.1437739,0.84237684,0.194753679,6,396.844,399.998,22.7099,21.9071,399.956,96.9194,0.199915,25.0523,25.0059,3030,5-May
1/21/20,control,57,6,UREBAC,0.000239938,0.362220176,399.434,368.6953556,35.80899075,0.023901259,0.014781777,82.01030872,26.02531673,24.8446,3.150337474,68.91379767,2.190426747,3.178502449,0.959910728,-10.58125565,8.630272055,1.700047206,81.75937233,815.9202308,826.782,0.013137404,2.766073669,0.552215699,0.001279403,3.294626637,499.894,421.0989705,0.842376525,0.19475305,4.8,399.434,399.984,22.553,22.2714,399.761,96.9235,0.20002,24.9938,24.8446,3000,5-Apr
1/21/20,control,57,7,INGLAU,0.000862566,4.378487924,393.191,308.0679981,29.92254083,0.091932268,0.054990178,82.04021009,25.68227538,24.835,3.148532743,69.72360165,2.215954984,3.178199248,0.932577759,-38.03916105,8.230972301,1.791101559,54.0231229,1742.062308,2052.91,0.151418081,31.8927222,0.680551023,0.010813013,0.729603344,500.078,421.2538162,0.842376222,0.194752444,5.7,393.191,399.913,22.8144,21.6134,400.038,96.9297,0.199963,24.9922,24.835,3000,5-Apr
1/21/20,control,57,8,MANBID,0.000591065,2.891707795,395.521,306.6377146,29.78116601,0.057419156,0.034868406,82.02309981,25.83627336,25.1002,3.198722106,69.27909072,2.193570547,3.166280798,1.005151559,-26.06595925,-8.600307887,-1.950319925,45.40651274,1733.540769,1897.62,0.0864658,18.2080069,0.563526944,0.007285203,0.871143854,499.967,421.1608976,0.842377392,0.194754784,6,395.521,400.211,22.5858,21.7189,399.849,96.9218,0.199867,24.9292,25.1002,3000,5-May
1/21/20,control,57,9,PREMON,2.12E-05,1.631703613,399.542,-837.9028334,-81.37369699,0.002105416,0.00131486,82.02276836,26.03662274,25.0062,3.180853111,70.04559748,2.231383729,3.185615955,0.949469382,-0.932921862,1.738255992,0.286286678,83.11438917,324.1652308,336.202,0.035802194,7.53940113,0.532542935,0.004293372,9.561269713,499.979,421.1697824,0.842374944,0.194749889,1.2,399.542,400.034,22.9765,22.9703,400.038,96.9158,0.200111,25.0313,25.0062,3000,5-May
1/21/20,control,57,11,MANBID,0.000596184,3.005766657,395.124,306.8608231,29.79984217,0.060061426,0.036425414,82.06104899,25.75940464,25.0192,3.183319145,70.19295344,2.212714406,3.152331248,0.970604739,-26.29172215,-8.247674025,-1.869023354,45.65262946,1584.512692,1750.19,0.09466247,19.94377714,0.58580497,0.007552344,1.028762591,500.212,421.3660857,0.842375004,0.194750009,6,395.124,399.986,22.7852,21.9113,400,96.912,0.199915,24.8552,25.0192,3000,5-May
1/21/20,control,57,13,INGLAU,0.00029054,2.494799727,396.058,249.7532612,24.25383166,0.028723496,0.017693321,82.0722712,26.17481635,25.0343,3.186185636,69.44124636,2.214901877,3.189605592,0.971283759,-12.81281343,0.905228655,0.205355929,70.37004236,2613.099615,2816.44,0.072197663,15.21267424,0.658093196,0.006338929,0.260712105,500.272,421.417362,0.842376471,0.194752942,6,396.058,399.974,22.8079,22.3819,399.878,96.9114,0.199771,25.0523,25.0343,3000,5-May
1/21/20,control,57,15,GUAGUI,0.000791062,3.897485283,393.877,308.5123317,29.95976519,0.081500227,0.048911361,82.04004604,25.77201532,24.9869,3.177195077,69.6756283,2.216477587,3.181137568,0.96071749,-34.88584315,1.046034566,0.237190327,48.43742777,1978.023462,2204.44,0.102709322,21.63330373,0.593338898,0.009671196,0.610712925,500.077,421.2529739,0.842376222,0.194752444,6,393.877,400.19,22.8243,21.6649,400.038,96.9104,0.20003,25.0077,24.9869,3000,5-Apr
1/21/20,control,57,16,TETBAL,0.000724902,4.039632237,393.665,300.4895024,29.18451826,0.076556392,0.046055341,82.01108433,25.8003059,24.8724,3.155568776,69.88704694,2.22075234,3.177630815,0.934816436,-31.96819132,5.874416619,1.331023487,57.24833311,1535.908846,1760.38,0.127512897,26.84804187,0.616685034,0.010012195,1.017019053,499.899,421.1031586,0.842376477,0.194752955,6,393.665,400.155,22.8653,21.8024,399.846,96.9231,0.200154,24.9892,24.8724,3000,5-Apr
1/21/20,drought,48,1,PREMON,0.00050888,1.362342793,398.789,345.123337,33.5206004,0.047103933,0.028912786,82.05809296,25.68372936,25.4905,3.273858106,70.57171287,2.23260658,3.163599818,1.041251526,-22.44160886,-38.07395439,-6.576234876,14.96629483,689.4905,712.768,0.032657891,6.880167015,0.564739158,0.003652273,3.981592889,500.19,421.347901,0.842375699,0.194751398,3,398.789,399.963,22.9866,22.6137,399.986,96.9264,0.200038,24.915,25.4905,3030,5-Apr
1/21/20,drought,48,2,MANBID,-0.000136494,0.793371174,398.862,488.4778797,47.44568402,-0.012996875,-0.008177266,82.02856739,26.50441239,25.1039,3.19942725,69.35469046,2.215478683,3.194417953,0.983948567,6.019386599,-1.322809796,-0.30019116,86.42495304,1413.090385,1438.56,0.017704938,3.728640308,0.544419419,0.002302733,1.468246024,500.012,421.1977857,0.842375354,0.194750709,6,398.862,399.97,22.8095,23.0095,400.142,96.9295,0.200147,25.0776,25.1039,3000,5-Apr
1/21/20,drought,48,5,SCHMOR,0.000255427,1.768902189,397.281,282.9991789,27.48677041,0.026330305,0.016238657,82.02727894,26.1759309,24.8563,3.152538213,69.7615836,2.222044737,3.185198246,0.930493476,-11.26435199,8.691146268,1.969421492,81.42349471,1906.615,1976.78,0.035494592,7.474908645,0.627717804,0.004618953,0.796214045,499.997,421.1857739,0.842376602,0.194753204,6,397.281,400.086,22.8778,22.5035,400.081,96.9268,0.199879,25.0291,24.8563,3000,5-May
1/21/20,drought,48,6,TETBAL,0.000938819,1.278001755,397.443,371.3684823,36.07122233,0.105978211,0.062854057,82.02105944,25.67939632,24.6099,3.106473735,69.63807337,2.217053209,3.183679705,0.889420525,-41.40192439,20.68225299,4.680495754,65.9818838,1908.926154,2001.91,0.046447566,9.780766186,0.638515218,0.003453701,0.773666149,499.958,421.1530162,0.842376792,0.194753584,6,397.443,399.919,22.8255,21.4498,400.112,96.9305,0.200043,25.0211,24.6099,3000,5-Apr
1/21/20,drought,48,9,INGLAU,0.000282558,1.931474499,396.9,279.9196887,27.19036146,0.02812272,0.017328514,82.00016954,26.1057458,24.9394,3.168207798,69.38319896,2.203362007,3.175642,0.964845791,-12.46081785,1.976762862,0.447980331,71.96409489,1625.124231,1811.77,0.103018468,21.68787383,0.600048571,0.005006574,0.95980726,499.834,421.0482705,0.84237621,0.19475242,6,396.9,399.966,22.6832,22.2689,399.926,96.9361,0.200195,24.9787,24.9394,3000,5-Apr
1/21/20,drought,48,10,GUAGUI,0.000512019,1.68900952,397.263,338.2611525,32.85735019,0.052271857,0.031817831,82.05816464,25.99843591,24.9538,3.170930013,69.60058163,2.216916505,3.185198246,0.954013508,-22.58005614,3.76143184,0.858624042,64.09816438,1771.382308,1855.77,0.045473142,9.579955782,0.642110822,0.004427587,0.913340554,500.187,421.3456739,0.842376299,0.194752598,6,397.263,400.102,22.8228,22.0722,399.947,96.9361,0.199944,25.0291,24.9538,2970,5-Apr
1/21/20,drought,48,14,SCHMOR,0.000782988,2.051476945,396.452,347.2229412,33.72756775,0.079202869,0.047586149,82.05419726,25.70910453,24.9824,3.176342696,69.40360322,2.198771678,3.168094417,0.977571018,-34.529783,-2.193034308,-0.497003747,44.83437621,1801.068462,1905.66,0.05488468,11.56213519,0.599005069,0.005288111,0.863249478,500.162,421.3246858,0.842376442,0.194752883,6,396.452,399.993,22.6362,21.4889,400.208,96.9351,0.200094,24.9388,24.9824,3000,5-May
1/21/20,drought,48,15,MANBID,6.62E-06,1.201935733,398.216,-2482.739597,-241.1596992,0.000663917,0.000414807,82.02603183,26.41293696,24.792,3.140460133,68.81695425,2.198746527,3.195065157,0.941713606,-0.291761529,14.43612116,3.293561148,99.46395262,2415.797308,2477.44,0.024881609,5.239872129,0.612438646,0.003272844,0.43322139,499.996,421.1843553,0.84237545,0.194750899,6,398.216,400.023,22.6361,22.6264,399.968,96.9343,0.200212,25.081,24.792,2970,5-Apr
1/21/20,drought,48,16,INGLAU,0.000525632,2.750339722,395.534,307.9792719,29.91897129,0.05514399,0.033524566,82.03178315,25.92617841,24.8682,3.154777949,70.08888581,2.224936098,3.174449232,0.929841851,-23.18037205,5.241564209,1.187311497,65.28028681,2071.851154,2277.72,0.090383737,19.03523594,0.631394552,0.006948741,0.558892226,500.025,421.2093129,0.842376507,0.194753014,6,395.534,399.972,22.903,22.1325,399.943,96.9462,0.199855,24.9724,24.8682,3000,5-Apr
1/21/20,drought,37,1,MANBID,0.000675658,2.809724355,395.228,320.5872686,31.13918319,0.067663724,0.040883141,82.03079882,25.73114716,25.0424,3.18772422,69.88569312,2.206870849,3.157829237,0.98085337,-29.79652322,-7.947042409,-1.801119518,42.48611368,1928.021923,2118.53,0.089924654,18.93832358,0.614997191,0.007089813,0.676030077,500.019,421.2042586,0.842376507,0.194753014,6,395.228,399.841,22.7204,21.7304,400.186,96.9317,0.19999,24.8844,25.0424,3000,5-Apr
1/21/20,drought,37,2,TETBAL,0.000216639,0.935532066,398.532,320.2557719,31.10492672,0.020935077,0.012946341,82.02352331,26.24321768,25.0988,3.19845533,69.19446099,2.209201565,3.192743369,0.989253764,-9.553768123,-1.508861331,-0.342399427,70.61849443,981.6423077,1011.88,0.029882686,6.292825617,0.535261098,0.002640431,2.509032692,499.977,421.1686739,0.842376097,0.194752194,6,398.532,400.064,22.7459,22.4285,400.21,96.9251,0.200165,25.0688,25.0988,3000,5-May
1/21/20,drought,37,4,TETBAL,0.000759435,3.63646505,394.237,314.2896703,30.52838318,0.081371942,0.048850973,82.01023702,25.80052686,24.7446,3.131582455,69.35410638,2.207683584,3.183205291,0.923898871,-33.49106263,13.87671827,3.120889122,65.51678178,1576.466154,1746.73,0.097475767,20.52358107,0.611342337,0.00905483,1.032781254,499.897,421.1011976,0.842375925,0.194751849,6,394.237,400.141,22.7281,21.6148,399.986,96.9344,0.200142,25.0186,24.7446,3030,5-May
1/21/20,drought,37,5,PREMON,0.000125889,1.002376045,399.119,256.9885579,24.96309446,0.011803059,0.007343074,81.98946982,25.9936288,25.2994,3.23687931,69.95379569,2.224543876,3.180018831,1.012335434,-5.551698607,-19.54148959,-3.39888718,53.49739444,805.5688846,830.432,0.029939977,6.302166175,0.547753458,0.002800352,3.275750453,499.76,420.986701,0.842377743,0.194755487,3,399.119,399.908,22.9011,22.8089,400.236,96.9369,0.200088,25.0018,25.2994,3000,5-May
1/21/20,drought,37,11,INGLAU,0.000995983,5.338740595,391.302,299.9040079,29.13143193,0.104777903,0.062178118,82.02499981,25.62729755,24.9569,3.171516313,69.71628691,2.218048658,3.181535845,0.953467654,-43.9228314,2.660835361,0.603154152,41.36615792,1510.339231,1839.13,0.178775165,37.64792727,0.579072714,0.013094935,0.930651993,499.986,421.1762553,0.842376097,0.194752194,6,391.302,399.892,22.8345,21.3751,400.126,96.9362,0.199654,25.0098,24.9569,3000,5-May
1/21/20,drought,37,12,GUAGUI,0.000836469,2.715532809,395.433,339.2638904,32.95161094,0.09004536,0.053816206,82.07276337,25.78875278,24.8265,3.146935558,69.67066186,2.222775613,3.190404043,0.924159945,-36.88827971,11.56806841,2.621304974,59.37385704,1322.312308,1472.33,0.101891351,21.46952085,0.590580916,0.006862675,1.411633262,500.275,421.4198891,0.842376471,0.194752942,6,395.433,400.001,22.8853,21.6597,400.127,96.9267,0.200085,25.0565,24.8265,3000,5-May
1/21/20,drought,37,13,SCHMOR,0.000894734,1.866832632,396.561,357.0999289,34.68471328,0.093613715,0.055852405,82.02727894,25.59955549,24.9803,3.175944987,70.30119162,2.223318732,3.162561943,0.952626255,-39.45777715,-3.561003844,-0.806933569,38.20156437,1801.236154,1893.22,0.048585926,10.23185035,0.613156421,0.004851464,0.875492547,499.997,421.1857739,0.842376602,0.194753204,6,396.561,399.892,22.8904,21.5796,400.177,96.9287,0.200172,24.9095,24.9803,3000,5-Apr
1/21/20,drought,37,14,INGLAU,0.000748525,5.097658082,391.933,275.4233379,26.75261163,0.076282521,0.045896834,82.02192743,25.79403615,25.0188,3.183243242,69.65184027,2.214664345,3.17962072,0.968578898,-33.00996776,-0.960694282,-0.217830783,47.8334346,1549.192692,1881.74,0.176723303,37.21441729,0.587084294,0.012523007,0.886934433,499.967,421.1602739,0.842376145,0.194752289,6,391.933,400.013,22.8004,21.7041,400.324,96.9328,0.199897,24.9997,25.0188,3000,5-Apr
1/21/20,drought,37,15,PREMON,0.000182377,0.704682511,399.045,325.3275683,31.59951176,0.016853377,0.010455288,82.04389403,26.08716316,25.2824,3.233607473,69.20751035,2.203017131,3.183205291,1.030590341,-8.042830128,-15.26004967,-3.012854463,55.72815977,1006.327154,1018.5,0.011951739,2.517473325,0.437682867,0.002091796,2.48622484,500.101,421.2731434,0.842376127,0.194752254,4.8,399.045,399.978,22.6808,22.4669,399.979,96.9313,0.200068,25.0186,25.2824,3000,5-May
1/21/20,drought,37,16,MANBID,0.000119274,1.040112899,398.314,244.3682765,23.73692759,0.011272478,0.00700533,82.06243311,26.19646041,25.1737,3.212755185,69.58034586,2.206975762,3.171837872,1.005779424,-5.259991504,-10.89386214,-2.454568136,63.45401133,1381.869231,1435.61,0.037434101,7.886814681,0.481669813,0.002887358,1.473317962,500.217,421.3705976,0.842375604,0.194751208,6,398.314,399.945,22.7205,22.5457,400.106,96.9361,0.19978,24.9586,25.1737,3030,5-May
1/21/20,drought,8,1,MANBID,0.000329362,1.005309512,398.4389988,351.6487595,34.37867688,0.038922221,0.024125434,82.01019049,25.51722149,24.599,3.10444964,72.07654864,2.292170806,3.180189464,0.812278835,-14.5248777,48.34602553,4.59444862,120.4257869,1487.819231,1574.4,0.054992867,11.57878032,0.564367378,0.002806557,1.255284553,499.897,421.1011729,0.842375875,0.19475175,6,398.439,400.007,23.4459,23.2857,399.91,97.5646,0.199649,25.0027,24.599,9990,5-May
1/21/20,drought,8,1,MANBID,0.000863298,1.179468259,398.1769986,372.7474343,36.44268691,0.097126719,0.059467672,82.05412369,25.29345871,24.5517,3.095679534,70.30461537,2.229828729,3.171667631,0.865850805,-38.07143759,48.55601081,4.618476764,97.15717368,1467.032692,1553.46,0.055635361,11.72033739,0.562228831,0.003218411,1.285684858,500.165,421.3269119,0.84237584,0.194751679,6,398.177,400.112,22.8074,22.3872,399.89,97.5679,0.199874,24.9577,24.5517,9970,5-May
1/21/20,drought,8,3,INGLAU,0.001220828,1.59660615,397.3609981,371.2223755,36.29955753,0.129977916,0.079030945,82.03368129,25.21228672,24.8382,3.149134219,70.04860105,2.226841668,3.178995204,0.922292552,-53.83849893,18.85719768,1.802562496,48.85494253,1935.122692,2050.42,0.056231069,11.84295664,0.640873577,0.00420949,0.731703749,500.044,421.2246695,0.84237521,0.19475042,6,397.361,399.991,22.7731,22.1786,399.718,97.5837,0.200162,24.9964,24.8382,9920,5-Apr
1/21/20,drought,8,4,SCHMOR,0.001950772,1.876570761,397.152998,376.3679891,36.80043923,0.210719521,0.126584131,82.04441134,24.94276326,24.7922,3.140497638,69.89736741,2.2185786,3.17405173,0.921919039,-86.02904442,23.74111343,2.028570531,21.78505088,1983.791538,2076.23,0.044522265,9.378023317,0.624704392,0.00487357,0.710176618,500.101,421.2734186,0.842376677,0.194753354,5.4,397.153,400.064,22.69,21.7408,400.071,97.578,0.199814,24.9703,24.7922,10000,5-May
1/21/20,drought,8,5,GUAGUI,-0.000253527,0.691232105,399.1239994,434.0310672,42.43968752,-0.026715677,-0.016776497,82.04553575,25.5816601,24.6103,3.106548035,69.52379659,2.20882762,3.177081415,0.897720415,11.18055405,54.58979156,4.279088926,152.0949703,2172.361538,2197.73,0.011543029,2.431450149,0.596929559,0.002059812,0.615630673,500.115,421.2845881,0.84237543,0.19475086,4.8,399.124,399.9,22.5897,22.7131,399.984,97.5802,0.200099,24.9863,24.6103,10000,5-May
1/21/20,drought,8,11,PREMON,-6.74E-05,1.36823641,399.0509992,686.5798091,67.13383622,-0.007401923,-0.004631405,82.05426376,25.47022036,24.4228,3.071889433,69.41331492,2.206974878,3.17946907,0.864914555,2.97139488,97.35819299,6.550567423,188.9344191,1552.828077,1580.2,0.017321809,3.649125177,0.593241362,0.00366639,1.247006708,500.173,421.3330271,0.842374593,0.194749185,3,399.051,400.06,22.5708,22.6036,399.935,97.5801,0.199991,24.9989,24.4228,9820,5-May
1/21/20,drought,8,14,MANBID,0.000401335,1.130191995,398.1349987,350.5692378,34.27982676,0.043470518,0.026919211,82.0607907,25.4978296,24.6056,3.105675101,69.72058336,2.217960559,3.181213427,0.887714542,-17.698891,48.30753439,4.581068471,117.2505026,1325.665385,1406.46,0.05744537,12.10265301,0.538017434,0.003101197,1.524579441,500.207,421.3621729,0.842375602,0.194751204,6,398.135,399.904,22.6824,22.4871,400.034,97.5834,0.199928,25.0081,24.6056,10020,5-Apr
1/21/20,drought,8,15,TETBAL,0.000164717,0.299292097,399.4879997,366.8575755,35.87104318,0.017836859,0.011106421,82.00727912,25.53670253,24.4994,3.086007573,69.40034215,2.203630455,3.175244367,0.882377119,-7.264026356,58.23971059,5.427504164,138.4104675,2068.034615,2066.32,-0.000829792,-0.174705614,0.544891401,0.001130008,0.718378567,499.875,421.0830119,0.842376618,0.194753236,6,399.488,399.968,22.5368,22.4566,400.28,97.5788,0.200408,24.9766,24.4994,10270,5-May
1/21/20,drought,8,16,INGLAU,0.00077066,0.935299592,399.1099995,375.7317303,36.73967906,0.085520792,0.052778468,82.02488158,25.25522368,24.4739,3.081301386,69.57072378,2.211254423,3.178426646,0.870046963,-33.9860925,89.39280623,5.908351145,143.3399465,1432.862692,1476.21,0.029363917,6.183724604,0.590288645,0.002639818,1.40529464,499.989,421.1784576,0.842375448,0.194750895,3,399.11,399.963,22.6142,22.2387,399.961,97.582,0.199678,24.9934,24.4739,10050,5-May
1/21/20,control,12,1,GUAGUI,0.001725419,1.099934329,397.9859987,382.8507301,37.44405409,0.195360102,0.117181238,82.05363153,25.05173581,24.4779,3.082039196,69.1768514,2.200387794,3.180815185,0.881651402,-76.09096877,62.82673038,6.006662703,74.79605584,2194.608846,2242.36,0.021295044,4.48606056,0.621827004,0.003029659,0.583474554,500.162,421.3243848,0.84237584,0.194751679,6,397.986,399.973,22.4981,21.6583,400.03,97.603,0.200272,25.006,24.4779,9890,5-May
1/21/20,control,12,2,GUAGUI,0.001353283,2.223994415,396.4879973,367.6393061,35.95579949,0.15718162,0.095014175,82.02241771,25.18013154,24.463,3.079291636,70.02492202,2.227642222,3.181213427,0.851649414,-59.67977219,64.57835951,6.199622936,93.12062797,1997.793462,2142.09,0.0673625,14.18528964,0.636924686,0.005699766,0.657596086,499.97,421.1628,0.842376143,0.194752285,6,396.488,400.079,22.7771,22.1188,400.142,97.6015,0.200337,25.0081,24.463,9830,5-Apr
1/21/20,control,12,3,MANBID,0.000678024,1.740882303,397.242998,352.4222573,34.46682522,0.072316299,0.044511261,82.01275002,25.40433056,24.668,3.117282187,69.44641676,2.209238734,3.181213427,0.908043452,-29.9008418,40.85095255,3.872076813,96.83493758,1999.828846,2114.9,0.054409738,11.45622407,0.623878198,0.004553253,0.678906804,499.906,421.1093305,0.842377028,0.194754056,6,397.243,399.978,22.5894,22.2595,400.125,97.6001,0.199697,25.0081,24.668,10030,5-Apr
1/21/20,control,12,4,SCHMOR,0.002958369,1.509916744,397.1459982,384.5351454,37.60876889,0.364687085,0.211418478,82.0275812,24.62840711,24.3781,3.063676894,69.86319392,2.221384589,3.17962072,0.842292305,-130.464064,74.00142532,7.066364803,32.63130737,1320.94,1395.94,0.053727238,11.31476095,0.546398842,0.00400399,1.543605026,500.006,421.1927305,0.842375352,0.194750705,6,397.146,399.99,22.7128,21.2729,399.943,97.603,0.200203,24.9997,24.3781,9900,5-May
